@relation dataset-weka.filters.unsupervised.attribute.AddValues-C9-L2-weka.filters.unsupervised.attribute.AddValues-C9-L3

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute Tilt {0,1,2,3}
@attribute Swing {0,1,2,3}

@data
2615,'2018/02/14 20:34:22:422',3,-400,-32,800,16,2,1
2616,'2018/02/14 20:34:22:431',3,-400,-32,800,-16,2,1
2617,'2018/02/14 20:34:22:431',3,-400,-32,800,0,2,1
2618,'2018/02/14 20:34:22:441',3,-400,-32,800,0,2,1
2619,'2018/02/14 20:34:22:451',3,-512,32,896,96,2,1
2620,'2018/02/14 20:34:22:452',3,-512,32,896,-96,2,1
2621,'2018/02/14 20:34:22:461',3,-512,32,896,0,2,1
2622,'2018/02/14 20:34:22:461',3,-496,16,976,80,2,1
2623,'2018/02/14 20:34:22:470',3,-496,16,976,-80,2,1
2624,'2018/02/14 20:34:22:481',3,-496,16,976,0,2,1
2625,'2018/02/14 20:34:22:482',3,-528,48,976,0,2,1
2626,'2018/02/14 20:34:22:491',3,-528,48,976,0,2,1
2627,'2018/02/14 20:34:22:491',3,-528,48,976,0,2,1
2628,'2018/02/14 20:34:22:500',3,-416,96,912,-64,2,1
2629,'2018/02/14 20:34:22:511',3,-416,96,912,64,2,1
2630,'2018/02/14 20:34:22:511',3,-416,96,912,0,2,1
2631,'2018/02/14 20:34:22:521',3,-272,32,896,-16,2,1
2632,'2018/02/14 20:34:22:521',3,-272,32,896,16,2,1
2633,'2018/02/14 20:34:22:531',3,-272,32,896,0,2,1
2634,'2018/02/14 20:34:22:541',3,-272,32,896,0,2,1
2635,'2018/02/14 20:34:22:541',3,-384,32,928,32,2,1
2636,'2018/02/14 20:34:22:551',3,-384,32,928,-32,2,1
2637,'2018/02/14 20:34:22:560',3,-384,32,928,0,2,1
2638,'2018/02/14 20:34:22:561',3,-512,32,960,32,2,1
2639,'2018/02/14 20:34:22:571',3,-512,32,960,-32,2,1
2640,'2018/02/14 20:34:22:571',3,-512,32,960,0,2,1
2641,'2018/02/14 20:34:22:581',3,-496,32,912,-48,2,1
2642,'2018/02/14 20:34:22:582',3,-496,32,912,48,2,1
2643,'2018/02/14 20:34:22:591',3,-496,32,912,0,2,1
2644,'2018/02/14 20:34:22:601',3,-448,48,928,16,2,1
2645,'2018/02/14 20:34:22:602',3,-448,48,928,-16,2,1
2646,'2018/02/14 20:34:22:609',3,-448,48,928,0,2,1
2647,'2018/02/14 20:34:22:620',3,-448,48,912,-16,2,1
2648,'2018/02/14 20:34:22:621',3,-512,48,912,16,2,1
2649,'2018/02/14 20:34:22:631',3,-512,48,912,0,2,1
2650,'2018/02/14 20:34:22:631',3,-512,48,912,0,2,1
2651,'2018/02/14 20:34:22:641',3,-368,48,912,0,2,1
2652,'2018/02/14 20:34:22:641',3,-368,48,912,0,2,1
2653,'2018/02/14 20:34:22:649',3,-368,48,912,0,2,1
2654,'2018/02/14 20:34:22:660',3,-336,80,896,-16,2,1
2655,'2018/02/14 20:34:22:660',3,-336,80,896,16,2,1
2656,'2018/02/14 20:34:22:672',3,-336,80,896,0,2,1
2657,'2018/02/14 20:34:22:672',3,-384,64,928,32,2,1
2658,'2018/02/14 20:34:22:680',3,-384,64,928,-32,2,1
2659,'2018/02/14 20:34:22:691',3,-384,64,928,0,2,1
2660,'2018/02/14 20:34:22:692',3,-464,48,912,-16,2,1
2661,'2018/02/14 20:34:22:700',3,-464,48,912,16,2,1
2662,'2018/02/14 20:34:22:700',3,-464,48,912,0,2,1
2663,'2018/02/14 20:34:22:709',3,-464,48,912,0,2,1
2664,'2018/02/14 20:34:22:720',3,-528,16,928,16,2,1
2665,'2018/02/14 20:34:22:721',3,-528,16,928,-16,2,1
2666,'2018/02/14 20:34:22:731',3,-528,16,928,0,2,1
2667,'2018/02/14 20:34:22:731',3,-464,80,992,64,2,1
2668,'2018/02/14 20:34:22:742',3,-464,80,992,-64,2,1
2669,'2018/02/14 20:34:22:750',3,-464,80,992,0,2,1
2670,'2018/02/14 20:34:22:751',3,-432,64,1008,16,2,1
2671,'2018/02/14 20:34:22:760',3,-432,64,1008,-16,2,1
2672,'2018/02/14 20:34:22:760',3,-432,64,1008,0,2,1
2673,'2018/02/14 20:34:22:769',3,-208,96,944,-64,2,1
2674,'2018/02/14 20:34:22:782',3,-208,96,944,64,2,1
2675,'2018/02/14 20:34:22:782',3,-208,96,944,0,2,1
2676,'2018/02/14 20:34:22:791',3,-384,112,1008,64,2,1
2677,'2018/02/14 20:34:22:791',3,-384,112,1008,-64,2,1
2678,'2018/02/14 20:34:22:801',3,-384,112,1008,0,2,1
2679,'2018/02/14 20:34:22:811',3,-384,112,1008,0,2,1
2680,'2018/02/14 20:34:22:811',3,-336,96,1008,0,2,1
2681,'2018/02/14 20:34:22:819',3,-336,96,1008,0,2,1
2682,'2018/02/14 20:34:22:820',3,-336,96,1008,0,2,1
2683,'2018/02/14 20:34:22:832',3,-320,96,992,-16,2,1
2684,'2018/02/14 20:34:22:832',3,-320,96,992,16,2,1
2685,'2018/02/14 20:34:22:841',3,-320,96,992,0,2,1
2686,'2018/02/14 20:34:22:850',3,-336,96,1040,48,2,1
2687,'2018/02/14 20:34:22:850',3,-336,96,1040,-48,2,1
2688,'2018/02/14 20:34:22:860',3,-336,96,1040,0,2,1
2689,'2018/02/14 20:34:22:870',3,-352,96,992,-48,2,1
2690,'2018/02/14 20:34:22:870',3,-352,96,992,48,2,1
2691,'2018/02/14 20:34:22:880',3,-352,96,992,0,2,1
2692,'2018/02/14 20:34:22:881',3,-352,64,976,-16,2,1
2693,'2018/02/14 20:34:22:891',3,-352,64,976,16,2,1
2694,'2018/02/14 20:34:22:902',3,-352,64,976,0,2,1
2695,'2018/02/14 20:34:22:902',3,-352,64,976,0,2,1
2696,'2018/02/14 20:34:22:911',3,-352,80,976,0,2,1
2697,'2018/02/14 20:34:22:911',3,-352,80,976,0,2,1
2698,'2018/02/14 20:34:22:922',3,-352,80,976,0,2,1
2699,'2018/02/14 20:34:22:922',3,-320,96,1008,32,2,1
2700,'2018/02/14 20:34:22:932',3,-320,96,1008,-32,2,1
2701,'2018/02/14 20:34:22:941',3,-320,96,1008,0,2,1
2702,'2018/02/14 20:34:22:942',3,-288,96,1008,0,2,1
2703,'2018/02/14 20:34:22:951',3,-288,96,1008,0,2,1
2704,'2018/02/14 20:34:22:960',3,-288,96,1008,0,2,1
2705,'2018/02/14 20:34:22:960',3,-336,112,1008,0,2,1
2706,'2018/02/14 20:34:22:972',3,-336,112,1008,0,2,1
2707,'2018/02/14 20:34:22:973',3,-336,112,1008,0,2,1
2708,'2018/02/14 20:34:22:980',3,-336,112,1008,0,2,1
2709,'2018/02/14 20:34:22:991',3,-304,96,976,-32,2,1
2710,'2018/02/14 20:34:22:992',3,-304,96,976,32,2,1
2711,'2018/02/14 20:34:23:000',3,-304,96,976,0,2,1
2712,'2018/02/14 20:34:23:000',3,-224,96,960,-16,2,1
2713,'2018/02/14 20:34:23:011',3,-224,96,960,16,2,1
2714,'2018/02/14 20:34:23:022',3,-224,96,960,0,2,1
2715,'2018/02/14 20:34:23:022',3,-176,112,1008,48,2,1
2716,'2018/02/14 20:34:23:030',3,-176,112,1008,-48,2,1
2717,'2018/02/14 20:34:23:031',3,-176,112,1008,0,2,1
2718,'2018/02/14 20:34:23:042',3,-224,128,992,-16,2,1
2719,'2018/02/14 20:34:23:052',3,-224,128,992,16,2,1
2720,'2018/02/14 20:34:23:052',3,-224,128,992,0,2,1
2721,'2018/02/14 20:34:23:061',3,-304,128,1024,32,2,1
2722,'2018/02/14 20:34:23:061',3,-304,128,1024,-32,2,1
2723,'2018/02/14 20:34:23:070',3,-304,128,1024,0,2,1
2724,'2018/02/14 20:34:23:081',3,-304,128,1024,0,2,1
2725,'2018/02/14 20:34:23:081',3,-304,128,1024,0,2,1
2726,'2018/02/14 20:34:23:091',3,-304,128,1024,0,2,1
2727,'2018/02/14 20:34:23:091',3,-304,128,1024,0,2,1
2728,'2018/02/14 20:34:23:100',3,-256,144,1008,-16,2,1
2729,'2018/02/14 20:34:23:110',3,-256,144,1008,16,2,1
2730,'2018/02/14 20:34:23:110',3,-256,144,1008,0,2,1
2731,'2018/02/14 20:34:23:122',3,-176,112,928,-80,2,1
2732,'2018/02/14 20:34:23:122',3,-176,112,928,80,2,1
2733,'2018/02/14 20:34:23:130',3,-176,112,928,0,2,1
2734,'2018/02/14 20:34:23:141',3,-176,96,960,32,2,1
2735,'2018/02/14 20:34:23:142',3,-176,96,960,-32,2,1
2736,'2018/02/14 20:34:23:150',3,-176,96,960,0,2,1
2737,'2018/02/14 20:34:23:161',3,-176,112,1008,48,2,1
2738,'2018/02/14 20:34:23:161',3,-208,112,1008,-48,2,1
2739,'2018/02/14 20:34:23:170',3,-208,112,1008,0,2,1
2740,'2018/02/14 20:34:23:170',3,-208,112,1008,0,2,1
2741,'2018/02/14 20:34:23:181',3,-224,128,1024,16,2,1
2742,'2018/02/14 20:34:23:181',3,-224,128,1024,-16,2,1
2743,'2018/02/14 20:34:23:191',3,-224,128,1024,0,2,1
2744,'2018/02/14 20:34:23:201',3,-288,128,1024,0,2,1
2745,'2018/02/14 20:34:23:201',3,-288,128,1024,0,2,1
2746,'2018/02/14 20:34:23:211',3,-288,128,1024,0,2,1
2747,'2018/02/14 20:34:23:211',3,-208,128,992,-32,2,1
2748,'2018/02/14 20:34:23:221',3,-208,128,992,32,2,1
2749,'2018/02/14 20:34:23:231',3,-208,128,992,0,2,1
2750,'2018/02/14 20:34:23:232',3,-224,112,1008,16,2,1
2751,'2018/02/14 20:34:23:241',3,-224,112,1008,-16,2,1
2752,'2018/02/14 20:34:23:241',3,-224,112,1008,0,2,1
2753,'2018/02/14 20:34:23:250',3,-224,112,1008,0,2,1
2754,'2018/02/14 20:34:23:261',3,-192,96,976,-32,2,1
2755,'2018/02/14 20:34:23:262',3,-192,96,976,32,2,1
2756,'2018/02/14 20:34:23:270',3,-192,96,976,0,2,1
2757,'2018/02/14 20:34:23:281',3,-144,112,1008,32,2,1
2758,'2018/02/14 20:34:23:281',3,-144,112,1008,-32,2,1
2759,'2018/02/14 20:34:23:292',3,-144,112,1008,0,2,1
2760,'2018/02/14 20:34:23:292',3,-128,112,992,-16,2,1
2761,'2018/02/14 20:34:23:300',3,-128,112,992,16,2,1
2762,'2018/02/14 20:34:23:300',3,-128,112,992,0,2,1
2763,'2018/02/14 20:34:23:310',3,-208,112,992,0,2,1
2764,'2018/02/14 20:34:23:320',3,-208,112,992,0,2,1
2765,'2018/02/14 20:34:23:320',3,-208,112,992,0,2,1
2766,'2018/02/14 20:34:23:331',3,-192,96,1008,16,2,1
2767,'2018/02/14 20:34:23:331',3,-192,96,1008,-16,2,1
2768,'2018/02/14 20:34:23:341',3,-192,96,1008,0,2,1
2769,'2018/02/14 20:34:23:351',3,-192,96,1008,0,2,1
2770,'2018/02/14 20:34:23:351',3,-208,96,1008,0,2,1
2771,'2018/02/14 20:34:23:361',3,-208,96,1008,0,2,1
2772,'2018/02/14 20:34:23:361',3,-208,96,1008,0,2,1
2773,'2018/02/14 20:34:23:370',3,-208,96,976,-32,2,1
2774,'2018/02/14 20:34:23:380',3,-208,96,976,32,2,1
2775,'2018/02/14 20:34:23:380',3,-208,96,976,0,2,1
2776,'2018/02/14 20:34:23:391',3,-240,96,1024,48,2,1
2777,'2018/02/14 20:34:23:391',3,-240,96,1024,-48,2,1
2778,'2018/02/14 20:34:23:401',3,-240,96,1024,0,2,1
2779,'2018/02/14 20:34:23:410',3,-272,112,1008,-16,2,1
2780,'2018/02/14 20:34:23:410',3,-272,112,1008,16,2,1
2781,'2018/02/14 20:34:23:420',3,-272,112,1008,0,2,1
2782,'2018/02/14 20:34:23:430',3,-256,96,1024,16,2,1
2783,'2018/02/14 20:34:23:430',3,-256,96,1024,-16,2,1
2784,'2018/02/14 20:34:23:442',3,-256,96,1024,0,2,1
2785,'2018/02/14 20:34:23:442',3,-256,96,1024,0,2,1
2786,'2018/02/14 20:34:23:451',3,-224,96,1008,-16,2,1
2787,'2018/02/14 20:34:23:451',3,-224,96,1008,16,2,1
2788,'2018/02/14 20:34:23:461',3,-224,96,1008,0,2,1
2789,'2018/02/14 20:34:23:472',3,-176,112,976,-32,2,1
2790,'2018/02/14 20:34:23:472',3,-176,112,976,32,2,1
2791,'2018/02/14 20:34:23:481',3,-176,112,976,0,2,1
2792,'2018/02/14 20:34:23:481',3,-208,112,992,16,2,1
2793,'2018/02/14 20:34:23:491',3,-208,112,992,-16,2,1
2794,'2018/02/14 20:34:23:502',3,-208,112,992,0,2,1
2795,'2018/02/14 20:34:23:502',3,-224,96,992,0,2,1
2796,'2018/02/14 20:34:23:511',3,-224,96,992,0,2,1
2797,'2018/02/14 20:34:23:512',3,-224,96,992,0,2,1
2798,'2018/02/14 20:34:23:520',3,-224,96,992,0,2,1
2799,'2018/02/14 20:34:23:530',3,-176,144,1008,16,2,1
2800,'2018/02/14 20:34:23:530',3,-176,144,1008,-16,2,1
2801,'2018/02/14 20:34:23:542',3,-176,144,1008,0,2,1
2802,'2018/02/14 20:34:23:551',3,-128,144,1008,0,2,1
2803,'2018/02/14 20:34:23:551',3,-128,144,1008,0,2,1
2804,'2018/02/14 20:34:23:561',3,-128,144,1008,0,2,1
2805,'2018/02/14 20:34:23:561',3,-144,128,992,-16,2,1
2806,'2018/02/14 20:34:23:570',3,-144,128,992,16,2,1
2807,'2018/02/14 20:34:23:581',3,-144,128,992,0,2,1
2808,'2018/02/14 20:34:23:581',3,-176,112,992,0,2,1
2809,'2018/02/14 20:34:23:592',3,-176,112,992,0,2,1
2810,'2018/02/14 20:34:23:592',3,-176,112,992,0,2,1
2811,'2018/02/14 20:34:23:600',3,-176,128,976,-16,2,1
2812,'2018/02/14 20:34:23:601',3,-176,128,976,16,2,1
2813,'2018/02/14 20:34:23:611',3,-176,128,976,0,2,1
2814,'2018/02/14 20:34:23:620',3,-176,128,976,0,2,1
2815,'2018/02/14 20:34:23:621',3,-160,128,976,0,2,1
2816,'2018/02/14 20:34:23:630',3,-160,128,976,0,2,1
2817,'2018/02/14 20:34:23:630',3,-160,128,976,0,2,1
2818,'2018/02/14 20:34:23:642',3,-128,112,1008,32,2,1
2819,'2018/02/14 20:34:23:650',3,-128,112,1008,-32,2,1
2820,'2018/02/14 20:34:23:650',3,-128,112,1008,0,2,1
2821,'2018/02/14 20:34:23:661',3,-112,112,992,-16,2,1
2822,'2018/02/14 20:34:23:661',3,-112,112,992,16,2,1
2823,'2018/02/14 20:34:23:671',3,-112,112,992,0,2,1
2824,'2018/02/14 20:34:23:680',3,-112,112,976,-16,2,1
2825,'2018/02/14 20:34:23:681',3,-112,112,976,16,2,1
2826,'2018/02/14 20:34:23:692',3,-112,112,976,0,2,1
2827,'2018/02/14 20:34:23:692',3,-144,112,992,16,2,1
2828,'2018/02/14 20:34:23:700',3,-144,112,992,-16,2,1
2829,'2018/02/14 20:34:23:711',3,-144,112,992,0,2,1
2830,'2018/02/14 20:34:23:711',3,-144,112,992,0,2,1
2831,'2018/02/14 20:34:23:720',3,-208,112,1024,32,2,1
2832,'2018/02/14 20:34:23:731',3,-208,112,1024,-32,2,1
2833,'2018/02/14 20:34:23:732',3,-208,112,1024,0,2,1
2834,'2018/02/14 20:34:23:743',3,-160,112,1024,0,2,1
2835,'2018/02/14 20:34:23:743',3,-160,112,1024,0,2,1
2836,'2018/02/14 20:34:23:750',3,-160,112,1024,0,2,1
2837,'2018/02/14 20:34:23:760',3,-240,128,1008,-16,2,1
2838,'2018/02/14 20:34:23:760',3,-240,128,1008,16,2,1
2839,'2018/02/14 20:34:23:770',3,-240,128,1008,0,2,1
2840,'2018/02/14 20:34:23:770',3,-272,128,1040,32,2,1
2841,'2018/02/14 20:34:23:781',3,-272,128,1040,-32,2,1
2842,'2018/02/14 20:34:23:781',3,-272,128,1040,0,2,1
2843,'2018/02/14 20:34:23:791',3,-272,128,1008,-32,2,1
2844,'2018/02/14 20:34:23:800',3,-256,128,1008,32,2,1
2845,'2018/02/14 20:34:23:801',3,-256,128,1008,0,2,1
2846,'2018/02/14 20:34:23:809',3,-256,128,1008,0,2,1
2847,'2018/02/14 20:34:23:821',3,-256,128,1056,48,2,1
2848,'2018/02/14 20:34:23:821',3,-256,128,1056,-48,2,1
2849,'2018/02/14 20:34:23:831',3,-256,128,1056,0,2,1
2850,'2018/02/14 20:34:23:832',3,-224,128,1056,0,2,1
2851,'2018/02/14 20:34:23:841',3,-224,128,1056,0,2,1
2852,'2018/02/14 20:34:23:842',3,-224,128,1056,0,2,1
2853,'2018/02/14 20:34:23:852',3,-208,128,1024,-32,2,1
2854,'2018/02/14 20:34:23:861',3,-208,128,1024,32,2,1
2855,'2018/02/14 20:34:23:861',3,-208,128,1024,0,2,1
2856,'2018/02/14 20:34:23:870',3,-208,128,1056,32,2,1
2857,'2018/02/14 20:34:23:881',3,-208,128,1056,-32,2,1
2858,'2018/02/14 20:34:23:881',3,-208,128,1056,0,2,1
2859,'2018/02/14 20:34:23:892',3,-208,128,1056,0,2,1
2860,'2018/02/14 20:34:23:892',3,-208,128,1040,-16,2,1
2861,'2018/02/14 20:34:23:900',3,-208,128,1040,16,2,1
2862,'2018/02/14 20:34:23:911',3,-208,128,1040,0,2,1
2863,'2018/02/14 20:34:23:911',3,-240,112,1008,-32,2,1
2864,'2018/02/14 20:34:23:921',3,-240,112,1008,32,2,1
2865,'2018/02/14 20:34:23:921',3,-240,112,1008,0,2,1
2866,'2018/02/14 20:34:23:931',3,-240,128,1008,0,2,1
2867,'2018/02/14 20:34:23:931',3,-240,128,1008,0,2,1
2868,'2018/02/14 20:34:23:940',3,-240,128,1008,0,2,1
2869,'2018/02/14 20:34:23:952',3,-240,112,1008,0,2,1
2870,'2018/02/14 20:34:23:952',3,-240,112,1008,0,2,1
2871,'2018/02/14 20:34:23:962',3,-240,112,1008,0,2,1
2872,'2018/02/14 20:34:23:962',3,-288,112,1040,32,2,1
2873,'2018/02/14 20:34:23:971',3,-288,112,1040,-32,2,1
2874,'2018/02/14 20:34:23:981',3,-288,112,1040,0,2,1
2875,'2018/02/14 20:34:23:981',3,-288,112,1040,0,2,1
2876,'2018/02/14 20:34:23:991',3,-256,96,1040,0,2,1
2877,'2018/02/14 20:34:23:991',3,-256,96,1040,0,2,1
2878,'2018/02/14 20:34:24:001',3,-256,96,1040,0,2,1
2879,'2018/02/14 20:34:24:011',3,-304,112,976,-64,2,1
2880,'2018/02/14 20:34:24:011',3,-304,112,976,64,2,1
2881,'2018/02/14 20:34:24:022',3,-304,112,976,0,2,1
2882,'2018/02/14 20:34:24:022',3,-288,96,976,0,2,1
2883,'2018/02/14 20:34:24:031',3,-288,96,976,0,2,1
2884,'2018/02/14 20:34:24:041',3,-288,96,976,0,2,1
2885,'2018/02/14 20:34:24:042',3,-368,96,960,-16,2,1
2886,'2018/02/14 20:34:24:051',3,-368,96,960,16,2,1
2887,'2018/02/14 20:34:24:051',3,-368,96,960,0,2,1
2888,'2018/02/14 20:34:24:061',3,-368,96,944,-16,2,1
2889,'2018/02/14 20:34:24:071',3,-416,96,944,16,2,1
2890,'2018/02/14 20:34:24:071',3,-416,96,944,0,2,1
2891,'2018/02/14 20:34:24:081',3,-416,96,944,0,2,1
2892,'2018/02/14 20:34:24:081',3,-416,96,976,32,2,1
2893,'2018/02/14 20:34:24:092',3,-416,96,976,-32,2,1
2894,'2018/02/14 20:34:24:092',3,-416,96,976,0,2,1
2895,'2018/02/14 20:34:24:101',3,-384,112,928,-48,2,1
2896,'2018/02/14 20:34:24:111',3,-384,112,928,48,2,1
2897,'2018/02/14 20:34:24:111',3,-384,112,928,0,2,1
2898,'2018/02/14 20:34:24:121',3,-320,80,944,16,2,1
2899,'2018/02/14 20:34:24:130',3,-320,80,944,-16,2,1
2900,'2018/02/14 20:34:24:131',3,-320,80,944,0,2,1
2901,'2018/02/14 20:34:24:141',3,-336,96,896,-48,2,1
2902,'2018/02/14 20:34:24:142',3,-336,96,896,48,2,1
2903,'2018/02/14 20:34:24:151',3,-336,96,896,0,2,1
2904,'2018/02/14 20:34:24:160',3,-336,96,896,0,2,1
2905,'2018/02/14 20:34:24:161',3,-352,64,928,32,2,1
2906,'2018/02/14 20:34:24:172',3,-352,64,928,-32,2,1
2907,'2018/02/14 20:34:24:172',3,-352,64,928,0,2,1
2908,'2018/02/14 20:34:24:180',3,-400,64,912,-16,2,1
2909,'2018/02/14 20:34:24:191',3,-400,64,912,16,2,1
2910,'2018/02/14 20:34:24:191',3,-400,64,912,0,2,1
2911,'2018/02/14 20:34:24:200',3,-448,80,944,32,2,1
2912,'2018/02/14 20:34:24:200',3,-448,80,944,-32,2,1
2913,'2018/02/14 20:34:24:211',3,-448,80,944,0,2,1
2914,'2018/02/14 20:34:24:221',3,-448,80,912,-32,2,1
2915,'2018/02/14 20:34:24:221',3,-448,80,912,32,2,1
2916,'2018/02/14 20:34:24:230',3,-448,80,912,0,2,1
2917,'2018/02/14 20:34:24:231',3,-384,64,880,-32,2,1
2918,'2018/02/14 20:34:24:242',3,-384,64,880,32,2,1
2919,'2018/02/14 20:34:24:252',3,-384,64,880,0,2,1
2920,'2018/02/14 20:34:24:252',3,-384,64,880,0,2,1
2921,'2018/02/14 20:34:24:261',3,-432,80,912,32,2,1
2922,'2018/02/14 20:34:24:261',3,-432,80,912,-32,2,1
2923,'2018/02/14 20:34:24:272',3,-432,80,912,0,2,1
2924,'2018/02/14 20:34:24:272',3,-448,64,896,-16,2,1
2925,'2018/02/14 20:34:24:281',3,-448,64,896,16,2,1
2926,'2018/02/14 20:34:24:292',3,-448,64,896,0,2,1
2927,'2018/02/14 20:34:24:292',3,-464,80,896,0,2,1
2928,'2018/02/14 20:34:24:300',3,-464,80,896,0,2,1
2929,'2018/02/14 20:34:24:312',3,-464,80,896,0,2,1
2930,'2018/02/14 20:34:24:312',3,-496,80,896,0,2,1
2931,'2018/02/14 20:34:24:321',3,-496,80,896,0,2,1
2932,'2018/02/14 20:34:24:321',3,-496,80,896,0,2,1
2933,'2018/02/14 20:34:24:330',3,-496,80,880,-16,2,1
2934,'2018/02/14 20:34:24:342',3,-464,64,880,16,2,1
2935,'2018/02/14 20:34:24:343',3,-464,64,880,0,2,1
2936,'2018/02/14 20:34:24:351',3,-464,64,880,0,2,1
2937,'2018/02/14 20:34:24:351',3,-464,80,880,0,2,1
2938,'2018/02/14 20:34:24:360',3,-464,80,880,0,2,1
2939,'2018/02/14 20:34:24:371',3,-464,80,880,0,2,1
2940,'2018/02/14 20:34:24:372',3,-496,64,896,16,2,1
2941,'2018/02/14 20:34:24:380',3,-496,64,896,-16,2,1
2942,'2018/02/14 20:34:24:380',3,-496,64,896,0,2,1
2943,'2018/02/14 20:34:24:392',3,-576,64,896,0,2,1
2944,'2018/02/14 20:34:24:401',3,-576,64,896,0,2,1
2945,'2018/02/14 20:34:24:402',3,-576,64,896,0,2,1
2946,'2018/02/14 20:34:24:411',3,-560,80,880,-16,2,1
2947,'2018/02/14 20:34:24:421',3,-560,80,880,16,2,1
2948,'2018/02/14 20:34:24:421',3,-560,80,880,0,2,1
2949,'2018/02/14 20:34:24:430',3,-560,80,880,0,2,1
2950,'2018/02/14 20:34:24:431',3,-496,64,880,0,2,1
2951,'2018/02/14 20:34:24:442',3,-496,64,880,0,2,1
2952,'2018/02/14 20:34:24:442',3,-496,64,880,0,2,1
2953,'2018/02/14 20:34:24:451',3,-480,64,848,-32,2,1
2954,'2018/02/14 20:34:24:460',3,-480,64,848,32,2,1
2955,'2018/02/14 20:34:24:460',3,-480,64,848,0,2,1
2956,'2018/02/14 20:34:24:471',3,-512,80,896,48,2,1
2957,'2018/02/14 20:34:24:471',3,-512,80,896,-48,2,1
2958,'2018/02/14 20:34:24:480',3,-512,80,896,0,2,1
2959,'2018/02/14 20:34:24:492',3,-560,80,880,-16,2,1
2960,'2018/02/14 20:34:24:493',3,-560,80,880,16,2,1
2961,'2018/02/14 20:34:24:500',3,-560,80,880,0,2,1
2962,'2018/02/14 20:34:24:500',3,-576,80,864,-16,2,1
2963,'2018/02/14 20:34:24:511',3,-576,80,864,16,2,1
2964,'2018/02/14 20:34:24:521',3,-576,80,864,0,2,1
2965,'2018/02/14 20:34:24:522',3,-576,80,864,0,2,1
2966,'2018/02/14 20:34:24:531',3,-496,64,864,0,2,1
2967,'2018/02/14 20:34:24:532',3,-496,64,864,0,2,1
2968,'2018/02/14 20:34:24:542',3,-496,64,864,0,2,1
2969,'2018/02/14 20:34:24:551',3,-512,80,880,16,2,1
2970,'2018/02/14 20:34:24:552',3,-512,80,880,-16,2,1
2971,'2018/02/14 20:34:24:560',3,-512,80,880,0,2,1
2972,'2018/02/14 20:34:24:571',3,-560,80,896,16,2,1
2973,'2018/02/14 20:34:24:572',3,-560,80,896,-16,2,1
2974,'2018/02/14 20:34:24:581',3,-560,80,896,0,2,1
2975,'2018/02/14 20:34:24:581',3,-512,80,896,0,2,1
2976,'2018/02/14 20:34:24:591',3,-512,80,896,0,2,1
2977,'2018/02/14 20:34:24:592',3,-512,80,896,0,2,1
2978,'2018/02/14 20:34:24:601',3,-512,80,896,0,2,1
2979,'2018/02/14 20:34:24:610',3,-496,80,896,0,2,1
2980,'2018/02/14 20:34:24:610',3,-496,80,896,0,2,1
2981,'2018/02/14 20:34:24:622',3,-496,80,896,0,2,1
2982,'2018/02/14 20:34:24:622',3,-528,64,848,-48,2,1
2983,'2018/02/14 20:34:24:631',3,-528,64,848,48,2,1
2984,'2018/02/14 20:34:24:642',3,-528,64,848,0,2,1
2985,'2018/02/14 20:34:24:642',3,-576,64,848,0,2,1
2986,'2018/02/14 20:34:24:650',3,-576,64,848,0,2,1
2987,'2018/02/14 20:34:24:651',3,-576,64,848,0,2,1
2988,'2018/02/14 20:34:24:662',3,-608,48,832,-16,2,1
2989,'2018/02/14 20:34:24:662',3,-608,48,832,16,2,1
2990,'2018/02/14 20:34:24:671',3,-608,48,832,0,2,1
2991,'2018/02/14 20:34:24:681',3,-560,80,848,16,2,1
2992,'2018/02/14 20:34:24:681',3,-560,80,848,-16,2,1
2993,'2018/02/14 20:34:24:691',3,-560,80,848,0,2,1
2994,'2018/02/14 20:34:24:700',3,-560,80,848,0,2,1
2995,'2018/02/14 20:34:24:701',3,-544,80,880,32,2,1
2996,'2018/02/14 20:34:24:711',3,-544,80,880,-32,2,1
2997,'2018/02/14 20:34:24:711',3,-544,80,880,0,2,1
2998,'2018/02/14 20:34:24:721',3,-576,64,912,32,2,1
2999,'2018/02/14 20:34:24:731',3,-576,64,912,-32,2,1
3000,'2018/02/14 20:34:24:732',3,-576,64,912,0,2,1
3001,'2018/02/14 20:34:24:741',3,-624,64,848,-64,2,1
3002,'2018/02/14 20:34:24:742',3,-624,64,848,64,2,1
3003,'2018/02/14 20:34:24:752',3,-624,64,848,0,2,1
3004,'2018/02/14 20:34:24:752',3,-624,64,864,16,2,1
3005,'2018/02/14 20:34:24:760',3,-624,64,864,-16,2,1
3006,'2018/02/14 20:34:24:772',3,-624,64,864,0,2,1
3007,'2018/02/14 20:34:24:772',3,-592,80,816,-48,2,1
3008,'2018/02/14 20:34:24:781',3,-592,80,816,48,2,1
3009,'2018/02/14 20:34:24:793',3,-592,80,816,0,2,1
3010,'2018/02/14 20:34:24:793',3,-592,80,816,0,2,1
3011,'2018/02/14 20:34:24:801',3,-544,64,816,0,2,1
3012,'2018/02/14 20:34:24:801',3,-544,64,816,0,2,1
